Trade 1 ID,Trade 2 ID,Symbol,Category
44358756,47193994,XAUUSD,Copy Trade
44358756,1742642088813645721,XAUUSD,Copy Trade
44358756,1742642088819019097,XAUUSD,Reverse Trade
44358756,38222501,XAUUSD,Copy Trade
1743933942351878047,44361870,XAUUSD,Reverse Trade
1743933942351878047,44376792,XAUUSD,Partial Copy
1743933942351878047,44391532,XAUUSD,Partial Copy
1743933942351878047,1743933942358496278,XAUUSD,Copy Trade
1743933942351878047,44438244,XAUUSD,Copy Trade
1743933942351878047,44479194,XAUUSD,Partial Copy
1743933942351878047,44522890,XAUUSD,Partial Copy
1743933942351878047,44526582,XAUUSD,Reverse Trade
1743933942351878047,44559575,XAUUSD,Partial Copy
1743933942351878047,1743933942363433837,XAUUSD,Reverse Trade
1743933942351878047,1742642088739626368,XAUUSD,Reverse Trade
1743933942351878047,44605659,XAUUSD,Reverse Trade
1743933942351878047,44618289,XAUUSD,Copy Trade
1743933942351878047,44702698,XAUUSD,Reverse Trade
1743933942351878047,44757653,XAUUSD,Reverse Trade
1743933942351878047,44765464,XAUUSD,Reverse Trade
1743933942351878047,44836654,XAUUSD,Reverse Trade
1743933942351878047,44946858,XAUUSD,Copy Trade
1743933942351878047,45015090,XAUUSD,Partial Copy
1743933942351878047,45021784,XAUUSD,Partial Copy
1743933942351878047,45114819,XAUUSD,Copy Trade
1743933942351878047,45138823,XAUUSD,Reverse Trade
1743933942351878047,1743933942375259691,XAUUSD,Reverse Trade
1743933942351878047,45214431,XAUUSD,Reverse Trade
1743933942351878047,1743933942376293317,XAUUSD,Reverse Trade
1743933942351878047,38193256,XAUUSD,Partial Copy
1743933942351878047,45397251,XAUUSD,Copy Trade
1743933942351878047,1743933942383400233,XAUUSD,Copy Trade
1743933942351878047,45449531,XAUUSD,Reverse Trade
1743933942351878047,45455260,XAUUSD,Reverse Trade
1743933942351878047,45440660,XAUUSD,Partial Copy
1743933942351878047,1743933942389058459,XAUUSD,Reverse Trade
1743933942351878047,45518462,XAUUSD,Reverse Trade
1743933942351878047,38196388,XAUUSD,Reverse Trade
1743933942351878047,1742642088756309821,XAUUSD,Copy Trade
1743933942351878047,1743933942404798987,XAUUSD,Reverse Trade
1743933942351878047,45631118,XAUUSD,Reverse Trade
1743933942351878047,1743933942399342972,XAUUSD,Partial Copy
1743933942351878047,45750260,XAUUSD,Partial Copy
1743933942351878047,45786030,XAUUSD,Copy Trade
1743933942351878047,45911920,XAUUSD,Copy Trade
1743933942351878047,45951308,XAUUSD,Reverse Trade
1743933942351878047,1743933942411244485,XAUUSD,Copy Trade
1743933942351878047,1743933942415351994,XAUUSD,Copy Trade
1743933942351878047,46152409,XAUUSD,Copy Trade
1743933942351878047,46157014,XAUUSD,Copy Trade
1743933942351878047,46220397,XAUUSD,Reverse Trade
1743933942351878047,46244128,XAUUSD,Reverse Trade
1743933942351878047,46275232,XAUUSD,Reverse Trade
1743933942351878047,46442414,XAUUSD,Reverse Trade
1743933942351878047,46465025,XAUUSD,Partial Copy
1743933942351878047,46505660,XAUUSD,Partial Copy
1743933942351878047,46517346,XAUUSD,Reverse Trade
1743933942351878047,46523009,XAUUSD,Reverse Trade
1743933942351878047,46530942,XAUUSD,Copy Trade
1743933942351878047,46665287,XAUUSD,Reverse Trade
1743933942351878047,46669080,XAUUSD,Partial Copy
1743933942351878047,46646497,XAUUSD,Copy Trade
1743933942351878047,46728271,XAUUSD,Partial Copy
1743933942351878047,46728508,XAUUSD,Partial Copy
1743933942351878047,46776740,XAUUSD,Partial Copy
1743933942351878047,46796025,XAUUSD,Reverse Trade
1743933942351878047,1742642088806092233,XAUUSD,Reverse Trade
1743933942351878047,1743933942444704688,XAUUSD,Partial Copy
1743933942351878047,46830118,XAUUSD,Reverse Trade
1743933942351878047,46859484,XAUUSD,Reverse Trade
1743933942351878047,46907419,XAUUSD,Copy Trade
1743933942351878047,46933173,XAUUSD,Reverse Trade
1743933942351878047,46938160,XAUUSD,Copy Trade
1743933942351878047,46968602,XAUUSD,Reverse Trade
1743933942351878047,1742642088807932936,XAUUSD,Partial Copy
1743933942351878047,47023418,XAUUSD,Reverse Trade
1743933942351878047,47062725,XAUUSD,Reverse Trade
1743933942351878047,47080030,XAUUSD,Reverse Trade
1743933942351878047,1743933942452426973,XAUUSD,Reverse Trade
1743933942351878047,47162178,XAUUSD,Reverse Trade
1743933942351878047,47170946,XAUUSD,Copy Trade
1743933942351878047,47176034,XAUUSD,Reverse Trade
1743933942351878047,47179816,XAUUSD,Partial Copy
1743933942351878047,1743933942456274044,XAUUSD,Partial Copy
1743933942351878047,47221291,XAUUSD,Partial Copy
1743933942351878047,47247296,XAUUSD,Reverse Trade
1743933942351878047,47340942,XAUUSD,Copy Trade
1743933942351878047,47362369,XAUUSD,Partial Copy
1743933942351878047,47401166,XAUUSD,Partial Copy
1743933942351878047,47430813,XAUUSD,Copy Trade
1743933942351878047,47479525,XAUUSD,Copy Trade
1743933942351878047,47488697,XAUUSD,Copy Trade
1743933942351878047,47507850,XAUUSD,Partial Copy
1743933942351878047,38224194,XAUUSD,Partial Copy
1743933942351878047,47523022,XAUUSD,Copy Trade
1743933942351878047,47524191,XAUUSD,Copy Trade
1743933942351878047,1742642088821975782,XAUUSD,Partial Copy
1743933942351878047,1743933942467892266,XAUUSD,Partial Copy
1743933942351878047,47582303,XAUUSD,Reverse Trade
1743933942351878047,1743933942467902768,XAUUSD,Copy Trade
1743933942351878047,47610257,XAUUSD,Reverse Trade
1743933942351878047,47611873,XAUUSD,Copy Trade
1743933942351878047,47616628,XAUUSD,Partial Copy
44361870,44376792,XAUUSD,Partial Copy
44361870,44391532,XAUUSD,Partial Copy
44361870,1743933942358496278,XAUUSD,Reverse Trade
44361870,44438244,XAUUSD,Reverse Trade
44361870,44479194,XAUUSD,Partial Copy
44361870,44522890,XAUUSD,Partial Copy
44361870,44526582,XAUUSD,Copy Trade
44361870,44559575,XAUUSD,Partial Copy
44361870,1743933942363433837,XAUUSD,Copy Trade
44361870,1742642088739626368,XAUUSD,Copy Trade
44361870,44605659,XAUUSD,Copy Trade
44361870,44618289,XAUUSD,Reverse Trade
44361870,44702698,XAUUSD,Copy Trade
44361870,44757653,XAUUSD,Copy Trade
44361870,44765464,XAUUSD,Copy Trade
44361870,44836654,XAUUSD,Copy Trade
44361870,44946858,XAUUSD,Reverse Trade
44361870,45015090,XAUUSD,Partial Copy
44361870,45021784,XAUUSD,Partial Copy
44361870,45114819,XAUUSD,Reverse Trade
44361870,45138823,XAUUSD,Copy Trade
44361870,1743933942375259691,XAUUSD,Copy Trade
44361870,45214431,XAUUSD,Copy Trade
44361870,1743933942376293317,XAUUSD,Copy Trade
44361870,38193256,XAUUSD,Partial Copy
44361870,45397251,XAUUSD,Reverse Trade
44361870,1743933942383400233,XAUUSD,Reverse Trade
44361870,45449531,XAUUSD,Copy Trade
44361870,45455260,XAUUSD,Copy Trade
44361870,45440660,XAUUSD,Partial Copy
44361870,1743933942389058459,XAUUSD,Copy Trade
44361870,45518462,XAUUSD,Copy Trade
44361870,38196388,XAUUSD,Copy Trade
44361870,1742642088756309821,XAUUSD,Reverse Trade
44361870,1743933942404798987,XAUUSD,Copy Trade
44361870,45631118,XAUUSD,Copy Trade
44361870,1743933942399342972,XAUUSD,Partial Copy
44361870,45750260,XAUUSD,Partial Copy
44361870,45786030,XAUUSD,Reverse Trade
44361870,45911920,XAUUSD,Reverse Trade
44361870,45951308,XAUUSD,Copy Trade
44361870,1743933942411244485,XAUUSD,Reverse Trade
44361870,1743933942415351994,XAUUSD,Reverse Trade
44361870,46152409,XAUUSD,Reverse Trade
44361870,46157014,XAUUSD,Reverse Trade
44361870,46220397,XAUUSD,Copy Trade
44361870,46244128,XAUUSD,Copy Trade
44361870,46275232,XAUUSD,Copy Trade
44361870,46442414,XAUUSD,Copy Trade
44361870,46465025,XAUUSD,Partial Copy
44361870,46505660,XAUUSD,Partial Copy
44361870,46517346,XAUUSD,Copy Trade
44361870,46523009,XAUUSD,Copy Trade
44361870,46530942,XAUUSD,Reverse Trade
44361870,46665287,XAUUSD,Copy Trade
44361870,46669080,XAUUSD,Partial Copy
44361870,46646497,XAUUSD,Reverse Trade
44361870,46728271,XAUUSD,Partial Copy
44361870,46728508,XAUUSD,Partial Copy
44361870,46776740,XAUUSD,Partial Copy
44361870,46796025,XAUUSD,Copy Trade
44361870,1742642088806092233,XAUUSD,Copy Trade
44361870,1743933942444704688,XAUUSD,Partial Copy
44361870,46830118,XAUUSD,Copy Trade
44361870,46859484,XAUUSD,Copy Trade
44361870,46907419,XAUUSD,Reverse Trade
44361870,46933173,XAUUSD,Copy Trade
44361870,46938160,XAUUSD,Reverse Trade
44361870,46968602,XAUUSD,Copy Trade
44361870,1742642088807932936,XAUUSD,Partial Copy
44361870,47023418,XAUUSD,Copy Trade
44361870,47062725,XAUUSD,Copy Trade
44361870,47080030,XAUUSD,Copy Trade
44361870,1743933942452426973,XAUUSD,Copy Trade
44361870,47162178,XAUUSD,Copy Trade
44361870,47170946,XAUUSD,Reverse Trade
44361870,47176034,XAUUSD,Copy Trade
44361870,47179816,XAUUSD,Partial Copy
44361870,1743933942456274044,XAUUSD,Partial Copy
44361870,47221291,XAUUSD,Partial Copy
44361870,47247296,XAUUSD,Copy Trade
44361870,47340942,XAUUSD,Reverse Trade
44361870,47362369,XAUUSD,Partial Copy
44361870,47401166,XAUUSD,Partial Copy
44361870,47430813,XAUUSD,Reverse Trade
44361870,47479525,XAUUSD,Reverse Trade
44361870,47488697,XAUUSD,Reverse Trade
44361870,47507850,XAUUSD,Partial Copy
44361870,38224194,XAUUSD,Partial Copy
44361870,47523022,XAUUSD,Reverse Trade
44361870,47524191,XAUUSD,Reverse Trade
44361870,1742642088821975782,XAUUSD,Partial Copy
44361870,1743933942467892266,XAUUSD,Partial Copy
44361870,47582303,XAUUSD,Copy Trade
44361870,1743933942467902768,XAUUSD,Reverse Trade
44361870,47610257,XAUUSD,Copy Trade
44361870,47611873,XAUUSD,Reverse Trade
44361870,47616628,XAUUSD,Partial Copy
44368090,44375927,XAUUSD,Partial Copy
44368090,38182639,XAUUSD,Copy Trade
44368090,1742642088724873658,XAUUSD,Reverse Trade
44368090,44727052,XAUUSD,Partial Copy
44368090,44757228,XAUUSD,Copy Trade
44368090,44932092,XAUUSD,Copy Trade
44368090,1743933942372081522,XAUUSD,Copy Trade
44368090,38188351,XAUUSD,Copy Trade
44368090,44988221,XAUUSD,Reverse Trade
44368090,45120830,XAUUSD,Copy Trade
44368090,45141277,XAUUSD,Copy Trade
44368090,45150554,XAUUSD,Partial Copy
44368090,45189897,XAUUSD,Partial Copy
44368090,45244553,XAUUSD,Copy Trade
44368090,45260682,XAUUSD,Partial Copy
44368090,45292875,XAUUSD,Partial Copy
44368090,1742642088741481666,XAUUSD,Partial Copy
44368090,45428242,XAUUSD,Partial Copy
44368090,1743933942389739318,XAUUSD,Partial Copy
44368090,1743933942394527123,XAUUSD,Copy Trade
44368090,1742642088759954592,XAUUSD,Partial Copy
44368090,45625762,XAUUSD,Partial Copy
44368090,45650757,XAUUSD,Partial Copy
44368090,1743933942402867070,XAUUSD,Partial Copy
44368090,1743933942408577455,XAUUSD,Copy Trade
44368090,46064416,XAUUSD,Reverse Trade
44368090,1742642088772419762,XAUUSD,Copy Trade
44368090,46299346,XAUUSD,Partial Copy
44368090,46417668,XAUUSD,Partial Copy
44368090,46626680,XAUUSD,Copy Trade
44368090,46660332,XAUUSD,Reverse Trade
44368090,38212605,XAUUSD,Partial Copy
44368090,1743933942435722387,XAUUSD,Copy Trade
44368090,46702935,XAUUSD,Reverse Trade
44368090,1743933942441983911,XAUUSD,Partial Copy
44368090,46861345,XAUUSD,Copy Trade
44368090,46865451,XAUUSD,Reverse Trade
44368090,1743933942447299888,XAUUSD,Reverse Trade
44368090,1742642088806750158,XAUUSD,Copy Trade
44368090,38217742,XAUUSD,Reverse Trade
44368090,47122871,XAUUSD,Copy Trade
44368090,47135108,XAUUSD,Copy Trade
44368090,47167098,XAUUSD,Partial Copy
44368090,47432218,XAUUSD,Partial Copy
44368090,1742642088819505068,XAUUSD,Partial Copy
44368090,47477628,XAUUSD,Partial Copy
44368090,1743933942464605914,XAUUSD,Partial Copy
44368090,47499598,XAUUSD,Reverse Trade
44368090,47598324,XAUUSD,Partial Copy
44375927,38182639,XAUUSD,Partial Copy
44375927,1742642088724873658,XAUUSD,Partial Copy
44375927,44727052,XAUUSD,Partial Copy
44375927,44757228,XAUUSD,Partial Copy
44375927,44932092,XAUUSD,Partial Copy
44375927,1743933942372081522,XAUUSD,Partial Copy
44375927,38188351,XAUUSD,Partial Copy
44375927,44988221,XAUUSD,Partial Copy
44375927,45120830,XAUUSD,Partial Copy
44375927,45141277,XAUUSD,Partial Copy
44375927,45150554,XAUUSD,Partial Copy
44375927,45189897,XAUUSD,Partial Copy
44375927,45244553,XAUUSD,Partial Copy
44375927,45260682,XAUUSD,Copy Trade
44375927,45292875,XAUUSD,Partial Copy
44375927,1742642088741481666,XAUUSD,Copy Trade
44375927,45428242,XAUUSD,Partial Copy
44375927,1743933942389739318,XAUUSD,Partial Copy
44375927,1743933942394527123,XAUUSD,Partial Copy
44375927,1742642088759954592,XAUUSD,Partial Copy
44375927,45625762,XAUUSD,Partial Copy
44375927,45650757,XAUUSD,Copy Trade
44375927,1743933942402867070,XAUUSD,Partial Copy
44375927,1743933942408577455,XAUUSD,Partial Copy
44375927,46064416,XAUUSD,Partial Copy
44375927,1742642088772419762,XAUUSD,Partial Copy
44375927,46299346,XAUUSD,Partial Copy
44375927,46417668,XAUUSD,Partial Copy
44375927,46626680,XAUUSD,Partial Copy
44375927,46660332,XAUUSD,Partial Copy
44375927,38212605,XAUUSD,Partial Copy
44375927,1743933942435722387,XAUUSD,Partial Copy
44375927,46702935,XAUUSD,Partial Copy
44375927,1743933942441983911,XAUUSD,Partial Copy
44375927,46861345,XAUUSD,Partial Copy
44375927,46865451,XAUUSD,Partial Copy
44375927,1743933942447299888,XAUUSD,Partial Copy
44375927,1742642088806750158,XAUUSD,Partial Copy
44375927,38217742,XAUUSD,Partial Copy
44375927,47122871,XAUUSD,Partial Copy
44375927,47135108,XAUUSD,Partial Copy
44375927,47167098,XAUUSD,Partial Copy
44375927,47432218,XAUUSD,Partial Copy
44375927,1742642088819505068,XAUUSD,Partial Copy
44375927,47477628,XAUUSD,Partial Copy
44375927,1743933942464605914,XAUUSD,Partial Copy
44375927,47499598,XAUUSD,Partial Copy
44375927,47598324,XAUUSD,Partial Copy
44376792,1743933942358496278,XAUUSD,Partial Copy
44376792,44438244,XAUUSD,Partial Copy
44376792,44526582,XAUUSD,Partial Copy
44376792,1743933942363433837,XAUUSD,Partial Copy
44376792,1742642088739626368,XAUUSD,Partial Copy
44376792,44605659,XAUUSD,Partial Copy
44376792,44618289,XAUUSD,Partial Copy
44376792,44691747,XAUUSD,Partial Copy
44376792,44702698,XAUUSD,Partial Copy
44376792,44757653,XAUUSD,Partial Copy
44376792,44765464,XAUUSD,Partial Copy
44376792,44774635,XAUUSD,Partial Copy
44376792,44836654,XAUUSD,Partial Copy
44376792,44946858,XAUUSD,Partial Copy
44376792,44959879,XAUUSD,Partial Copy
44376792,45015090,XAUUSD,Reverse Trade
44376792,45114819,XAUUSD,Partial Copy
44376792,45138823,XAUUSD,Partial Copy
44376792,1743933942375259691,XAUUSD,Partial Copy
44376792,45214431,XAUUSD,Partial Copy
44376792,1743933942380205559,XAUUSD,Partial Copy
44376792,1743933942376293317,XAUUSD,Partial Copy
44376792,45259525,XAUUSD,Partial Copy
44376792,38193256,XAUUSD,Copy Trade
44376792,45397251,XAUUSD,Partial Copy
44376792,1743933942383400233,XAUUSD,Partial Copy
44376792,45449531,XAUUSD,Partial Copy
44376792,45454870,XAUUSD,Partial Copy
44376792,45455260,XAUUSD,Partial Copy
44376792,1743933942389058459,XAUUSD,Partial Copy
44376792,1743933942389949495,XAUUSD,Partial Copy
44376792,45518462,XAUUSD,Partial Copy
44376792,38196388,XAUUSD,Partial Copy
44376792,45540078,XAUUSD,Partial Copy
44376792,45547656,XAUUSD,Partial Copy
44376792,1742642088756309821,XAUUSD,Partial Copy
44376792,1743933942404798987,XAUUSD,Partial Copy
44376792,45631118,XAUUSD,Partial Copy
44376792,1743933942399342972,XAUUSD,Reverse Trade
44376792,45750260,XAUUSD,Reverse Trade
44376792,45786030,XAUUSD,Partial Copy
44376792,45803151,XAUUSD,Partial Copy
44376792,45867507,XAUUSD,Partial Copy
44376792,45899700,XAUUSD,Partial Copy
44376792,45911920,XAUUSD,Partial Copy
44376792,45951308,XAUUSD,Partial Copy
44376792,46050427,XAUUSD,Partial Copy
44376792,1743933942411244485,XAUUSD,Partial Copy
44376792,46075771,XAUUSD,Partial Copy
44376792,1743933942415351994,XAUUSD,Partial Copy
44376792,46152409,XAUUSD,Partial Copy
44376792,46157014,XAUUSD,Partial Copy
44376792,46012822,XAUUSD,Partial Copy
44376792,46220397,XAUUSD,Partial Copy
44376792,46244128,XAUUSD,Partial Copy
44376792,46247876,XAUUSD,Partial Copy
44376792,46275232,XAUUSD,Partial Copy
44376792,1743933942423561726,XAUUSD,Partial Copy
44376792,46366859,XAUUSD,Partial Copy
44376792,46442414,XAUUSD,Partial Copy
44376792,46465025,XAUUSD,Reverse Trade
44376792,46517346,XAUUSD,Partial Copy
44376792,46523009,XAUUSD,Partial Copy
44376792,46530942,XAUUSD,Partial Copy
44376792,46665287,XAUUSD,Partial Copy
44376792,46646497,XAUUSD,Partial Copy
44376792,46784606,XAUUSD,Partial Copy
44376792,46789625,XAUUSD,Partial Copy
44376792,46795378,XAUUSD,Partial Copy
44376792,46796025,XAUUSD,Partial Copy
44376792,1742642088806092233,XAUUSD,Partial Copy
44376792,46830118,XAUUSD,Partial Copy
44376792,46859484,XAUUSD,Partial Copy
44376792,46874915,XAUUSD,Partial Copy
44376792,46892717,XAUUSD,Partial Copy
44376792,46907419,XAUUSD,Partial Copy
44376792,46933173,XAUUSD,Partial Copy
44376792,46938160,XAUUSD,Partial Copy
44376792,46968602,XAUUSD,Partial Copy
44376792,47023418,XAUUSD,Partial Copy
44376792,47029310,XAUUSD,Partial Copy
44376792,38216949,XAUUSD,Partial Copy
44376792,47032963,XAUUSD,Partial Copy
44376792,47052335,XAUUSD,Partial Copy
44376792,47062725,XAUUSD,Partial Copy
44376792,47080030,XAUUSD,Partial Copy
44376792,1743933942452426973,XAUUSD,Partial Copy
44376792,47137892,XAUUSD,Partial Copy
44376792,47162178,XAUUSD,Partial Copy
44376792,47170946,XAUUSD,Partial Copy
44376792,47176034,XAUUSD,Partial Copy
44376792,47179816,XAUUSD,Reverse Trade
44376792,1743933942456274044,XAUUSD,Copy Trade
44376792,47223275,XAUUSD,Partial Copy
44376792,47247296,XAUUSD,Partial Copy
44376792,47340942,XAUUSD,Partial Copy
44376792,47430813,XAUUSD,Partial Copy
44376792,47478572,XAUUSD,Partial Copy
44376792,47479525,XAUUSD,Partial Copy
44376792,47488697,XAUUSD,Partial Copy
44376792,47507850,XAUUSD,Reverse Trade
44376792,38224194,XAUUSD,Copy Trade
44376792,47523022,XAUUSD,Partial Copy
44376792,47524191,XAUUSD,Partial Copy
44376792,47582303,XAUUSD,Partial Copy
44376792,1743933942467902768,XAUUSD,Partial Copy
44376792,47610257,XAUUSD,Partial Copy
44376792,47611873,XAUUSD,Partial Copy
44376792,47616628,XAUUSD,Reverse Trade
44391532,1743933942358496278,XAUUSD,Partial Copy
44391532,44438244,XAUUSD,Partial Copy
44391532,44479194,XAUUSD,Partial Copy
44391532,44522890,XAUUSD,Reverse Trade
44391532,44526582,XAUUSD,Partial Copy
44391532,44559575,XAUUSD,Reverse Trade
44391532,1743933942363433837,XAUUSD,Partial Copy
44391532,1742642088739626368,XAUUSD,Partial Copy
44391532,44605659,XAUUSD,Partial Copy
44391532,44618289,XAUUSD,Partial Copy
44391532,44702698,XAUUSD,Partial Copy
44391532,44757653,XAUUSD,Partial Copy
44391532,44765464,XAUUSD,Partial Copy
44391532,44836654,XAUUSD,Partial Copy
44391532,44854716,XAUUSD,Partial Copy
44391532,44946858,XAUUSD,Partial Copy
44391532,45021784,XAUUSD,Copy Trade
44391532,45114819,XAUUSD,Partial Copy
44391532,45138823,XAUUSD,Partial Copy
44391532,1743933942375259691,XAUUSD,Partial Copy
44391532,45214431,XAUUSD,Partial Copy
44391532,1743933942376293317,XAUUSD,Partial Copy
44391532,45397251,XAUUSD,Partial Copy
44391532,1743933942383400233,XAUUSD,Partial Copy
44391532,45449531,XAUUSD,Partial Copy
44391532,45455260,XAUUSD,Partial Copy
44391532,45440660,XAUUSD,Copy Trade
44391532,45482689,XAUUSD,Partial Copy
44391532,1743933942389058459,XAUUSD,Partial Copy
44391532,45504483,XAUUSD,Partial Copy
44391532,45518462,XAUUSD,Partial Copy
44391532,38196388,XAUUSD,Partial Copy
44391532,1742642088756309821,XAUUSD,Partial Copy
44391532,1743933942404798987,XAUUSD,Partial Copy
44391532,45631118,XAUUSD,Partial Copy
44391532,45786030,XAUUSD,Partial Copy
44391532,45911920,XAUUSD,Partial Copy
44391532,45938682,XAUUSD,Partial Copy
44391532,45951308,XAUUSD,Partial Copy
44391532,1743933942411244485,XAUUSD,Partial Copy
44391532,1743933942415351994,XAUUSD,Partial Copy
44391532,46152409,XAUUSD,Partial Copy
44391532,46157014,XAUUSD,Partial Copy
44391532,46220397,XAUUSD,Partial Copy
44391532,46244128,XAUUSD,Partial Copy
44391532,46275232,XAUUSD,Partial Copy
44391532,46442414,XAUUSD,Partial Copy
44391532,46505660,XAUUSD,Partial Copy
44391532,46517346,XAUUSD,Partial Copy
44391532,46523009,XAUUSD,Partial Copy
44391532,46530942,XAUUSD,Partial Copy
44391532,46665287,XAUUSD,Partial Copy
44391532,46669080,XAUUSD,Partial Copy
44391532,46646497,XAUUSD,Partial Copy
44391532,46728271,XAUUSD,Partial Copy
44391532,46728508,XAUUSD,Partial Copy
44391532,46776740,XAUUSD,Copy Trade
44391532,46796025,XAUUSD,Partial Copy
44391532,1742642088806092233,XAUUSD,Partial Copy
44391532,1743933942444704688,XAUUSD,Copy Trade
44391532,46830118,XAUUSD,Partial Copy
44391532,46859484,XAUUSD,Partial Copy
44391532,46907419,XAUUSD,Partial Copy
44391532,46933173,XAUUSD,Partial Copy
44391532,46938160,XAUUSD,Partial Copy
44391532,46968602,XAUUSD,Partial Copy
44391532,1742642088807932936,XAUUSD,Partial Copy
44391532,47023418,XAUUSD,Partial Copy
44391532,47062725,XAUUSD,Partial Copy
44391532,47080030,XAUUSD,Partial Copy
44391532,1743933942452426973,XAUUSD,Partial Copy
44391532,47162178,XAUUSD,Partial Copy
44391532,47170946,XAUUSD,Partial Copy
44391532,47176034,XAUUSD,Partial Copy
44391532,47221291,XAUUSD,Partial Copy
44391532,47247296,XAUUSD,Partial Copy
44391532,47340942,XAUUSD,Partial Copy
44391532,47362369,XAUUSD,Partial Copy
44391532,1743933942461673749,XAUUSD,Partial Copy
44391532,47401166,XAUUSD,Reverse Trade
44391532,47414697,XAUUSD,Partial Copy
44391532,47430813,XAUUSD,Partial Copy
